time,NEGATIVE,POSITIVE,pct,nltk_polarity
2022-04-08 10:00:00+00:00,83,117,0.585,0.2316895
2022-04-08 11:00:00+00:00,40,60,0.6,0.225911
2022-04-08 12:00:00+00:00,94,105,0.5276381909547738,0.108744
2022-04-08 13:00:00+00:00,86,112,0.5656565656565656,0.158469
2022-04-08 14:00:00+00:00,98,102,0.51,0.1445025
2022-04-08 15:00:00+00:00,45,55,0.55,0.092197
2022-04-08 16:00:00+00:00,82,118,0.59,0.0977845
2022-04-08 17:00:00+00:00,104,95,0.47738693467336685,0.09523819095477387
2022-04-08 18:00:00+00:00,51,129,0.7166666666666667,0.18006353591160223
2022-04-08 19:00:00+00:00,58,58,0.5,0.18924237288135592
2022-04-08 20:00:00+00:00,116,83,0.41708542713567837,0.180551
2022-04-08 21:00:00+00:00,103,94,0.47715736040609136,0.197839
2022-04-08 22:00:00+00:00,54,45,0.45454545454545453,0.21342828282828283
2022-04-08 23:00:00+00:00,101,99,0.495,0.136879
2022-04-09 00:00:00+00:00,96,94,0.49473684210526314,0.170791
2022-04-09 01:00:00+00:00,92,108,0.54,0.196018
2022-04-09 02:00:00+00:00,55,44,0.4444444444444444,0.19703700000000002
2022-04-09 03:00:00+00:00,98,102,0.51,0.15511350000000002
2022-04-09 04:00:00+00:00,97,102,0.5125628140703518,0.166004
2022-04-09 05:00:00+00:00,106,94,0.47,0.1375915
2022-04-09 06:00:00+00:00,56,44,0.44,0.16227
2022-04-09 07:00:00+00:00,101,94,0.48205128205128206,0.17322307692307692
2022-04-09 08:00:00+00:00,106,94,0.47,0.0840315
2022-04-09 09:00:00+00:00,51,47,0.47959183673469385,0.152217
2022-04-09 10:00:00+00:00,109,90,0.45226130653266333,0.2222055
2022-04-09 11:00:00+00:00,106,94,0.47,0.1982065
2022-04-09 12:00:00+00:00,112,88,0.44,0.2163315
2022-04-09 13:00:00+00:00,57,43,0.43,0.142732
2022-04-09 14:00:00+00:00,110,88,0.4444444444444444,0.20879195979899495
2022-04-09 15:00:00+00:00,122,77,0.3869346733668342,0.18117537688442212
2022-04-09 16:00:00+00:00,94,106,0.53,0.180813
2022-04-09 17:00:00+00:00,61,38,0.3838383838383838,0.156196
2022-04-09 18:00:00+00:00,97,97,0.5,0.21293705583756345
2022-04-09 19:00:00+00:00,109,90,0.45226130653266333,0.22536699999999998
2022-04-09 20:00:00+00:00,70,54,0.43548387096774194,0.2073040322580645
2022-04-09 21:00:00+00:00,86,89,0.5085714285714286,0.2556565714285714
2022-04-09 22:00:00+00:00,108,92,0.46,0.22650849999999997
2022-04-09 23:00:00+00:00,118,82,0.41,0.1741485
