Symbol: ZWK22,,,Study: OPINT
Date Time,Close,Change,Open Interest
28/03/2022 21:29,1045,0.5,
28/03/2022 21:32,1046,1,
28/03/2022 21:33,1045.5,-0.5,
28/03/2022 21:34,1046,0.5,
28/03/2022 21:39,1046,0,
28/03/2022 21:40,1046.25,0.25,
28/03/2022 21:41,1046,-0.25,
28/03/2022 21:43,1046.75,0.75,
28/03/2022 21:45,1048,1.25,
28/03/2022 21:46,1048.25,0.25,
28/03/2022 21:47,1047.75,-0.5,
28/03/2022 21:49,1047.25,-0.5,
28/03/2022 21:50,1047,-0.25,
28/03/2022 21:53,1048,1,
28/03/2022 21:54,1047.75,-0.25,
28/03/2022 21:57,1048.75,1,
28/03/2022 21:58,1049,0.25,
28/03/2022 21:59,1049.5,0.5,
28/03/2022 22:00,1050,0.5,
28/03/2022 22:01,1050.5,0.5,
28/03/2022 22:02,1051.5,1,
28/03/2022 22:04,1051,-0.5,
28/03/2022 22:05,1051.75,0.75,
28/03/2022 22:06,1052.25,0.5,
28/03/2022 22:09,1052,-0.25,
28/03/2022 22:12,1052,0,
28/03/2022 22:13,1052.25,0.25,
28/03/2022 22:14,1052.5,0.25,
28/03/2022 22:16,1052,-0.5,
28/03/2022 22:17,1052.75,0.75,
28/03/2022 22:18,1052.5,-0.25,
28/03/2022 22:19,1053.25,0.75,
28/03/2022 22:21,1052.5,-0.75,
28/03/2022 22:22,1053.25,0.75,
28/03/2022 22:26,1053.5,0.25,
28/03/2022 22:27,1054,0.5,
28/03/2022 22:28,1054.25,0.25,
28/03/2022 22:32,1054,-0.25,
28/03/2022 22:34,1053.25,-0.75,
28/03/2022 22:35,1053,-0.25,
28/03/2022 22:38,1052.5,-0.5,
28/03/2022 22:40,1053,0.5,
28/03/2022 22:46,1052.5,-0.5,
28/03/2022 22:50,1052.5,0,
28/03/2022 22:51,1052.75,0.25,
28/03/2022 22:52,1052.5,-0.25,
28/03/2022 22:56,1052.75,0.25,
28/03/2022 22:59,1053,0.25,
28/03/2022 23:00,1052.75,-0.25,
28/03/2022 23:02,1052.75,0,
28/03/2022 23:05,1053,0.25,
28/03/2022 23:08,1052.75,-0.25,
28/03/2022 23:09,1052.75,0,
28/03/2022 23:10,1052.5,-0.25,
28/03/2022 23:11,1052.75,0.25,
28/03/2022 23:13,1052.5,-0.25,
28/03/2022 23:15,1052.5,0,
28/03/2022 23:17,1052.5,0,
28/03/2022 23:20,1053,0.5,
28/03/2022 23:22,1053.25,0.25,
28/03/2022 23:24,1053.75,0.5,
28/03/2022 23:29,1053.5,-0.25,
28/03/2022 23:30,1052.5,-1,
28/03/2022 23:31,1053.5,1,
28/03/2022 23:34,1054,0.5,
28/03/2022 23:35,1053.25,-0.75,
28/03/2022 23:42,1053,-0.25,
28/03/2022 23:46,1053,0,
28/03/2022 23:51,1052.5,-0.5,
28/03/2022 23:54,1052.5,0,
28/03/2022 23:55,1052.75,0.25,
28/03/2022 23:57,1052.75,0,
28/03/2022 23:59,1052.5,-0.25,
29/03/2022 0:00,1052.5,0,
29/03/2022 0:01,1052.5,0,
29/03/2022 0:05,1052.5,0,
29/03/2022 0:06,1053,0.5,
29/03/2022 0:08,1053.25,0.25,
29/03/2022 0:14,1052.75,-0.5,
29/03/2022 0:16,1053.75,1,
29/03/2022 0:19,1053,-0.75,
29/03/2022 0:22,1053.75,0.75,
29/03/2022 0:26,1055,1.25,
29/03/2022 0:27,1054.25,-0.75,
29/03/2022 0:28,1054.75,0.5,
29/03/2022 0:29,1054.75,0,
29/03/2022 0:32,1056,1.25,
29/03/2022 0:33,1056.75,0.75,
29/03/2022 0:35,1056,-0.75,
29/03/2022 0:36,1056,0,
29/03/2022 0:39,1056.25,0.25,
29/03/2022 0:40,1056.25,0,
29/03/2022 0:41,1056.5,0.25,
29/03/2022 0:42,1055.75,-0.75,
29/03/2022 0:43,1056.25,0.5,
29/03/2022 0:49,1056,-0.25,
29/03/2022 0:50,1055,-1,
29/03/2022 0:51,1054.75,-0.25,
29/03/2022 0:52,1054.5,-0.25,
29/03/2022 0:57,1054.75,0.25,
29/03/2022 0:59,1056.75,2,
29/03/2022 1:00,1056.25,-0.5,
29/03/2022 1:01,1056.25,0,
29/03/2022 1:04,1056.75,0.5,
29/03/2022 1:05,1056.75,0,
29/03/2022 1:07,1057,0.25,
29/03/2022 1:13,1057.75,0.75,
29/03/2022 1:14,1058.25,0.5,
29/03/2022 1:16,1057.5,-0.75,
29/03/2022 1:17,1059,1.5,
29/03/2022 1:18,1059.25,0.25,
29/03/2022 1:21,1059.75,0.5,
29/03/2022 1:22,1060,0.25,
29/03/2022 1:23,1060.25,0.25,
29/03/2022 1:24,1060.25,0,
29/03/2022 1:25,1060.75,0.5,
29/03/2022 1:26,1061.5,0.75,
29/03/2022 1:28,1063,1.5,
29/03/2022 1:29,1067,4,
29/03/2022 1:31,1064.5,-2.5,
29/03/2022 1:33,1064.5,0,
29/03/2022 1:37,1066,1.5,
29/03/2022 1:38,1067,1,
29/03/2022 1:39,1066,-1,
29/03/2022 1:40,1066,0,
29/03/2022 1:42,1064,-2,
29/03/2022 1:43,1062.5,-1.5,
29/03/2022 1:44,1062,-0.5,
29/03/2022 1:45,1062.25,0.25,
29/03/2022 1:46,1062.75,0.5,
29/03/2022 1:48,1064.5,1.75,
29/03/2022 1:49,1065.5,1,
29/03/2022 1:52,1063.25,-2.25,
29/03/2022 1:54,1062,-1.25,
29/03/2022 1:55,1062,0,
29/03/2022 1:56,1062.25,0.25,
29/03/2022 1:57,1062,-0.25,
29/03/2022 1:58,1061,-1,
29/03/2022 1:59,1059,-2,
29/03/2022 2:00,1060,1,
29/03/2022 2:01,1060,0,
29/03/2022 2:02,1060,0,
29/03/2022 2:03,1060.75,0.75,
29/03/2022 2:04,1060.5,-0.25,
29/03/2022 2:05,1061.75,1.25,
29/03/2022 2:06,1064,2.25,
29/03/2022 2:07,1065.25,1.25,
29/03/2022 2:08,1065.5,0.25,
29/03/2022 2:09,1064.75,-0.75,
29/03/2022 2:10,1067.75,3,
29/03/2022 2:11,1066.75,-1,
29/03/2022 2:12,1067,0.25,
29/03/2022 2:15,1066,-1,
29/03/2022 2:17,1065.25,-0.75,
29/03/2022 2:19,1066.25,1,
29/03/2022 2:20,1066.5,0.25,
29/03/2022 2:21,1067,0.5,
29/03/2022 2:22,1067,0,
29/03/2022 2:24,1066.75,-0.25,
29/03/2022 2:25,1067,0.25,
29/03/2022 2:26,1067,0,
29/03/2022 2:27,1065.75,-1.25,
29/03/2022 2:28,1066.75,1,
29/03/2022 2:29,1066.5,-0.25,
29/03/2022 2:30,1065.75,-0.75,
29/03/2022 2:31,1065.5,-0.25,
29/03/2022 2:32,1067,1.5,
29/03/2022 2:33,1066.5,-0.5,
29/03/2022 2:35,1066,-0.5,
29/03/2022 2:36,1066,0,
29/03/2022 2:37,1065.75,-0.25,
29/03/2022 2:38,1065.25,-0.5,
29/03/2022 2:40,1062.75,-2.5,
29/03/2022 2:43,1064,1.25,
29/03/2022 2:44,1058.25,-5.75,
29/03/2022 2:45,1059.25,1,
29/03/2022 2:46,1059.75,0.5,
29/03/2022 2:47,1059,-0.75,
29/03/2022 2:48,1058.25,-0.75,
29/03/2022 2:50,1058.25,0,
29/03/2022 2:51,1059.75,1.5,
29/03/2022 2:52,1059.5,-0.25,
29/03/2022 2:53,1057.75,-1.75,
29/03/2022 2:55,1058.5,0.75,
29/03/2022 2:56,1058.75,0.25,
29/03/2022 2:59,1058.5,-0.25,
29/03/2022 3:01,1058.75,0.25,
29/03/2022 3:06,1059.25,0.5,
29/03/2022 3:07,1059.25,0,
29/03/2022 3:08,1059.75,0.5,
29/03/2022 3:09,1059.25,-0.5,
29/03/2022 3:10,1060,0.75,
29/03/2022 3:12,1059.5,-0.5,
29/03/2022 3:13,1060,0.5,
29/03/2022 3:17,1059,-1,
29/03/2022 3:18,1058.5,-0.5,
29/03/2022 3:23,1058.75,0.25,
29/03/2022 3:25,1059,0.25,
29/03/2022 3:26,1058.75,-0.25,
29/03/2022 3:27,1056.75,-2,
29/03/2022 3:28,1055.5,-1.25,
29/03/2022 3:29,1055.75,0.25,
29/03/2022 3:30,1056.5,0.75,
29/03/2022 3:31,1058.75,2.25,
29/03/2022 3:32,1061.5,2.75,
29/03/2022 3:33,1062.75,1.25,
29/03/2022 3:36,1061,-1.75,
29/03/2022 3:37,1061.75,0.75,
29/03/2022 3:38,1062.5,0.75,
29/03/2022 3:39,1062.5,0,
29/03/2022 3:40,1062.5,0,
29/03/2022 3:42,1060.75,-1.75,
29/03/2022 3:43,1059,-1.75,
29/03/2022 3:46,1058.5,-0.5,
29/03/2022 3:47,1058,-0.5,
29/03/2022 3:48,1061,3,
29/03/2022 3:49,1059.75,-1.25,
29/03/2022 3:50,1058.25,-1.5,
29/03/2022 3:53,1060,1.75,
29/03/2022 3:54,1059.75,-0.25,
29/03/2022 3:55,1059,-0.75,
29/03/2022 3:56,1058.75,-0.25,
29/03/2022 3:57,1059,0.25,
29/03/2022 3:58,1059,0,
29/03/2022 3:59,1060,1,
29/03/2022 4:01,1061.25,1.25,
29/03/2022 4:02,1061.5,0.25,
29/03/2022 4:03,1062.75,1.25,
29/03/2022 4:04,1063.5,0.75,
29/03/2022 4:07,1059.25,-4.25,
29/03/2022 4:08,1059.75,0.5,
29/03/2022 4:09,1059.5,-0.25,
29/03/2022 4:10,1058.5,-1,
29/03/2022 4:11,1057,-1.5,
29/03/2022 4:12,1057.25,0.25,
29/03/2022 4:13,1056.75,-0.5,
29/03/2022 4:14,1056.75,0,
29/03/2022 4:15,1056.75,0,
29/03/2022 4:16,1056.5,-0.25,
29/03/2022 4:17,1057.25,0.75,
29/03/2022 4:18,1055.5,-1.75,
29/03/2022 4:19,1056,0.5,
29/03/2022 4:20,1055.25,-0.75,
29/03/2022 4:21,1052.75,-2.5,
29/03/2022 4:22,1051.5,-1.25,
29/03/2022 4:23,1050.25,-1.25,
29/03/2022 4:24,1051.5,1.25,
29/03/2022 4:25,1049,-2.5,
29/03/2022 4:26,1050,1,
29/03/2022 4:27,1050,0,
29/03/2022 4:29,1048.75,-1.25,
29/03/2022 4:30,1049.25,0.5,
29/03/2022 4:31,1046,-3.25,
29/03/2022 4:32,1048,2,
29/03/2022 4:33,1045.25,-2.75,
29/03/2022 4:34,1045,-0.25,
29/03/2022 4:35,1045,0,
29/03/2022 4:36,1041.5,-3.5,
29/03/2022 4:37,1039.5,-2,
29/03/2022 4:38,1038.75,-0.75,
29/03/2022 4:39,1039.75,1,
29/03/2022 4:40,1041.75,2,
29/03/2022 4:41,1040.25,-1.5,
29/03/2022 4:42,1040.75,0.5,
29/03/2022 4:43,1041.5,0.75,
29/03/2022 4:44,1041.25,-0.25,
29/03/2022 4:45,1044.5,3.25,
29/03/2022 4:46,1044.25,-0.25,
29/03/2022 4:47,1046,1.75,
29/03/2022 4:48,1043.25,-2.75,
29/03/2022 4:49,1044,0.75,
29/03/2022 4:50,1043.5,-0.5,
29/03/2022 4:51,1044,0.5,
29/03/2022 4:52,1042.75,-1.25,
29/03/2022 4:53,1044,1.25,
29/03/2022 4:54,1044.25,0.25,
29/03/2022 4:55,1045.25,1,
29/03/2022 4:56,1044.75,-0.5,
29/03/2022 4:57,1045.25,0.5,
29/03/2022 4:59,1043,-2.25,
29/03/2022 5:00,1041.5,-1.5,
29/03/2022 5:01,1044,2.5,
29/03/2022 5:02,1043.75,-0.25,
29/03/2022 5:03,1042.5,-1.25,
29/03/2022 5:04,1040.75,-1.75,
29/03/2022 5:05,1041,0.25,
29/03/2022 5:06,1042.5,1.5,
29/03/2022 5:07,1041.75,-0.75,
29/03/2022 5:08,1043.25,1.5,
29/03/2022 5:09,1043.25,0,
29/03/2022 5:10,1043,-0.25,
29/03/2022 5:11,1043.5,0.5,
29/03/2022 5:12,1043.75,0.25,
29/03/2022 5:13,1044,0.25,
29/03/2022 5:14,1043.25,-0.75,
29/03/2022 5:15,1042,-1.25,
29/03/2022 5:16,1042.5,0.5,
29/03/2022 5:17,1044,1.5,
29/03/2022 5:18,1043.75,-0.25,
29/03/2022 5:19,1045,1.25,
29/03/2022 5:20,1044,-1,
29/03/2022 5:21,1045.5,1.5,
29/03/2022 5:22,1045.25,-0.25,
29/03/2022 5:23,1044,-1.25,
29/03/2022 5:24,1043.25,-0.75,
29/03/2022 5:25,1044.75,1.5,
29/03/2022 5:26,1044.75,0,
29/03/2022 5:27,1045,0.25,
29/03/2022 5:28,1044.5,-0.5,
29/03/2022 5:29,1046.25,1.75,
29/03/2022 5:30,1045.25,-1,
29/03/2022 5:31,1046,0.75,
29/03/2022 5:32,1047.25,1.25,
29/03/2022 5:33,1047.25,0,
29/03/2022 5:34,1047.5,0.25,
29/03/2022 5:38,1047.75,0.25,
29/03/2022 5:39,1047.5,-0.25,
29/03/2022 5:40,1046,-1.5,
29/03/2022 5:44,1044.5,-1.5,
29/03/2022 5:45,1044.75,0.25,
29/03/2022 5:46,1046,1.25,
29/03/2022 5:47,1045.5,-0.5,
29/03/2022 5:48,1044,-1.5,
29/03/2022 5:49,1043,-1,
29/03/2022 5:50,1044,1,
29/03/2022 5:51,1044,0,
29/03/2022 5:52,1044.5,0.5,
29/03/2022 5:53,1043.5,-1,
29/03/2022 5:55,1043.5,0,
29/03/2022 5:56,1043.5,0,
29/03/2022 5:57,1043,-0.5,
29/03/2022 5:59,1043.5,0.5,
29/03/2022 6:00,1043.5,0,
29/03/2022 6:02,1043.5,0,
29/03/2022 6:03,1043,-0.5,
29/03/2022 6:05,1043.25,0.25,
29/03/2022 6:06,1043.25,0,
29/03/2022 6:07,1043,-0.25,
29/03/2022 6:08,1043,0,
29/03/2022 6:09,1043,0,
29/03/2022 6:10,1042.25,-0.75,
29/03/2022 6:11,1041.5,-0.75,
29/03/2022 6:12,1043.25,1.75,
29/03/2022 6:13,1042,-1.25,
29/03/2022 6:14,1041.75,-0.25,
29/03/2022 6:15,1041.75,0,
29/03/2022 6:16,1042.75,1,
29/03/2022 6:18,1042,-0.75,
29/03/2022 6:19,1042.5,0.5,
29/03/2022 6:20,1043.25,0.75,
29/03/2022 6:22,1042.5,-0.75,
29/03/2022 6:24,1044,1.5,
29/03/2022 6:26,1043.75,-0.25,
29/03/2022 6:27,1043,-0.75,
29/03/2022 6:29,1043,0,
29/03/2022 6:30,1043.75,0.75,
29/03/2022 6:31,1046,2.25,
29/03/2022 6:32,1046,0,
29/03/2022 6:33,1047,1,
29/03/2022 6:34,1047,0,
29/03/2022 6:35,1045.25,-1.75,
29/03/2022 6:36,1042.75,-2.5,
29/03/2022 6:37,1042.75,0,
29/03/2022 6:38,1043.5,0.75,
29/03/2022 6:39,1044.5,1,
29/03/2022 6:41,1042.5,-2,
29/03/2022 6:42,1043,0.5,
29/03/2022 6:43,1041.75,-1.25,
29/03/2022 6:44,1039,-2.75,
29/03/2022 6:45,1041,2,
29/03/2022 6:46,1038.75,-2.25,
29/03/2022 6:47,1035.25,-3.5,
29/03/2022 6:48,1029.75,-5.5,
29/03/2022 6:49,1028.75,-1,
29/03/2022 6:50,1027.5,-1.25,
29/03/2022 6:51,1022.5,-5,
29/03/2022 6:52,1020.75,-1.75,
29/03/2022 6:53,1018.25,-2.5,
29/03/2022 6:54,1023,4.75,
29/03/2022 6:55,1021.75,-1.25,
29/03/2022 6:56,1018.75,-3,
29/03/2022 6:57,1020.5,1.75,
29/03/2022 6:58,1022.25,1.75,
29/03/2022 6:59,1020.75,-1.5,
29/03/2022 7:00,1019,-1.75,
29/03/2022 7:01,1018.75,-0.25,
29/03/2022 7:02,1018.25,-0.5,
29/03/2022 7:03,1015.75,-2.5,
29/03/2022 7:04,1012.5,-3.25,
29/03/2022 7:05,1007,-5.5,
29/03/2022 7:06,1007.5,0.5,
29/03/2022 7:07,1004,-3.5,
29/03/2022 7:08,999,-5,
29/03/2022 7:09,994.25,-4.75,
29/03/2022 7:10,993.25,-1,
29/03/2022 7:11,993.5,0.25,
29/03/2022 7:12,991,-2.5,
29/03/2022 7:13,988.5,-2.5,
29/03/2022 7:14,987,-1.5,
29/03/2022 7:15,989,2,
29/03/2022 7:16,988.25,-0.75,
29/03/2022 7:17,990.5,2.25,
29/03/2022 7:18,989.25,-1.25,
29/03/2022 7:19,991,1.75,
29/03/2022 7:20,989.25,-1.75,
29/03/2022 7:21,985,-4.25,
29/03/2022 7:22,985.25,0.25,
29/03/2022 7:23,984,-1.25,
29/03/2022 7:24,983.25,-0.75,
29/03/2022 7:25,984,0.75,
29/03/2022 7:26,985.25,1.25,
29/03/2022 7:27,985,-0.25,
29/03/2022 7:28,982.75,-2.25,
29/03/2022 7:29,980.75,-2,
29/03/2022 7:30,976,-4.75,
29/03/2022 7:31,974.75,-1.25,
29/03/2022 7:32,977,2.25,
29/03/2022 7:33,975.25,-1.75,
29/03/2022 7:34,975.75,0.5,
29/03/2022 7:35,976.25,0.5,
29/03/2022 7:36,975.25,-1,
29/03/2022 7:37,976.5,1.25,
29/03/2022 7:38,978.25,1.75,
29/03/2022 7:39,979.25,1,
29/03/2022 7:40,977.75,-1.5,
29/03/2022 7:41,979.5,1.75,
29/03/2022 7:42,980.25,0.75,
29/03/2022 7:43,979,-1.25,
29/03/2022 7:44,979.5,0.5,
29/03/2022 8:30,974.75,-4.75,
29/03/2022 8:31,979.5,4.75,
29/03/2022 8:32,978,-1.5,
29/03/2022 8:33,976,-2,
29/03/2022 8:34,977.5,1.5,
29/03/2022 8:35,973.25,-4.25,
29/03/2022 8:36,976.25,3,
29/03/2022 8:37,975,-1.25,
29/03/2022 8:38,974,-1,
29/03/2022 8:39,976,2,
29/03/2022 8:40,974,-2,
29/03/2022 8:41,973.5,-0.5,
29/03/2022 8:42,973.25,-0.25,
29/03/2022 8:43,974.25,1,
29/03/2022 8:44,973.75,-0.5,
29/03/2022 8:45,976.25,2.5,
29/03/2022 8:46,975.5,-0.75,
29/03/2022 8:47,974.25,-1.25,
29/03/2022 8:48,973.25,-1,
29/03/2022 8:49,973,-0.25,
29/03/2022 8:50,973,0,
29/03/2022 8:51,974,1,
29/03/2022 8:52,977.5,3.5,
29/03/2022 8:53,975.5,-2,
29/03/2022 8:54,975,-0.5,
29/03/2022 8:55,977,2,
29/03/2022 8:56,978.5,1.5,
29/03/2022 8:57,978.5,0,
29/03/2022 8:58,980,1.5,
29/03/2022 8:59,979.5,-0.5,
29/03/2022 9:00,980,0.5,
29/03/2022 9:01,978,-2,
29/03/2022 9:02,980,2,
29/03/2022 9:03,981.5,1.5,
29/03/2022 9:04,982.5,1,
29/03/2022 9:05,986.5,4,
29/03/2022 9:06,981.5,-5,
29/03/2022 9:07,981.75,0.25,
29/03/2022 9:08,980.75,-1,
29/03/2022 9:09,983,2.25,
29/03/2022 9:10,982.5,-0.5,
29/03/2022 9:11,982,-0.5,
29/03/2022 9:12,991.5,9.5,
29/03/2022 9:13,993.5,2,
29/03/2022 9:14,997,3.5,
29/03/2022 9:15,996.75,-0.25,
29/03/2022 9:16,996.75,0,
29/03/2022 9:17,1001.25,4.5,
29/03/2022 9:18,1000,-1.25,
29/03/2022 9:19,997,-3,
29/03/2022 9:20,1005.5,8.5,
29/03/2022 9:21,1006.75,1.25,
29/03/2022 9:22,1006,-0.75,
29/03/2022 9:23,1007,1,
29/03/2022 9:24,1004.5,-2.5,
29/03/2022 9:25,1001.5,-3,
29/03/2022 9:26,1002,0.5,
29/03/2022 9:27,1002,0,
29/03/2022 9:28,997.5,-4.5,
29/03/2022 9:29,998,0.5,
29/03/2022 9:30,998,0,
29/03/2022 9:31,993.75,-4.25,
29/03/2022 9:32,994,0.25,
29/03/2022 9:33,999.5,5.5,
29/03/2022 9:34,999.5,0,
29/03/2022 9:35,999.75,0.25,
29/03/2022 9:36,1000.75,1,
29/03/2022 9:37,1001.75,1,
29/03/2022 9:38,1004.75,3,
29/03/2022 9:39,1004.75,0,
29/03/2022 9:40,1005.5,0.75,
29/03/2022 9:41,1005,-0.5,
29/03/2022 9:42,1013,8,
29/03/2022 9:43,1008.25,-4.75,
29/03/2022 9:44,1006,-2.25,
29/03/2022 9:45,1005.25,-0.75,
29/03/2022 9:46,1006.5,1.25,
29/03/2022 9:47,1010.5,4,
29/03/2022 9:48,1010.5,0,
29/03/2022 9:49,1012.75,2.25,
29/03/2022 9:50,1013,0.25,
29/03/2022 9:51,1015,2,
29/03/2022 9:52,1013.75,-1.25,
29/03/2022 9:53,1014.75,1,
29/03/2022 9:54,1012.75,-2,
29/03/2022 9:55,1011.5,-1.25,
29/03/2022 9:56,1014.25,2.75,
29/03/2022 9:57,1013.5,-0.75,
29/03/2022 9:58,1011,-2.5,
29/03/2022 9:59,1007.25,-3.75,
29/03/2022 10:00,1008.5,1.25,
29/03/2022 10:01,1009.75,1.25,
29/03/2022 10:02,1012.5,2.75,
29/03/2022 10:03,1012.25,-0.25,
29/03/2022 10:04,1012.75,0.5,
29/03/2022 10:05,1012.75,0,
29/03/2022 10:06,1011.5,-1.25,
29/03/2022 10:07,1013.75,2.25,
29/03/2022 10:08,1013,-0.75,
29/03/2022 10:09,1012.25,-0.75,
29/03/2022 10:10,1014,1.75,
29/03/2022 10:11,1016.75,2.75,
29/03/2022 10:12,1017.75,1,
29/03/2022 10:13,1017,-0.75,
29/03/2022 10:14,1018,1,
29/03/2022 10:15,1018,0,
29/03/2022 10:16,1020.75,2.75,
29/03/2022 10:17,1020.75,0,
29/03/2022 10:18,1020.5,-0.25,
29/03/2022 10:19,1021.5,1,
29/03/2022 10:20,1025,3.5,
29/03/2022 10:21,1018.75,-6.25,
29/03/2022 10:22,1019.75,1,
29/03/2022 10:23,1021.5,1.75,
29/03/2022 10:24,1018.75,-2.75,
29/03/2022 10:25,1019.25,0.5,
29/03/2022 10:26,1017.25,-2,
29/03/2022 10:27,1016.5,-0.75,
29/03/2022 10:28,1015.25,-1.25,
29/03/2022 10:29,1018,2.75,
29/03/2022 10:30,1018.5,0.5,
29/03/2022 10:31,1018.25,-0.25,
29/03/2022 10:32,1018.25,0,
29/03/2022 10:33,1019.75,1.5,
29/03/2022 10:34,1021.75,2,
29/03/2022 10:35,1021.25,-0.5,
29/03/2022 10:36,1019.5,-1.75,
29/03/2022 10:37,1018,-1.5,
29/03/2022 10:38,1020.25,2.25,
29/03/2022 10:39,1021.25,1,
29/03/2022 10:40,1020,-1.25,
29/03/2022 10:41,1021,1,
29/03/2022 10:42,1022.25,1.25,
29/03/2022 10:43,1025,2.75,
29/03/2022 10:44,1026,1,
29/03/2022 10:45,1024.5,-1.5,
29/03/2022 10:46,1024,-0.5,
29/03/2022 10:47,1024,0,
29/03/2022 10:48,1023,-1,
29/03/2022 10:49,1019.25,-3.75,
29/03/2022 10:50,1016.75,-2.5,
29/03/2022 10:51,1018.75,2,
29/03/2022 10:52,1019.5,0.75,
29/03/2022 10:53,1019.25,-0.25,
29/03/2022 10:54,1019,-0.25,
29/03/2022 10:55,1016.75,-2.25,
29/03/2022 10:56,1013.25,-3.5,
29/03/2022 10:57,1014,0.75,
29/03/2022 10:58,1013.75,-0.25,
29/03/2022 10:59,1012,-1.75,
29/03/2022 11:00,1011.75,-0.25,
29/03/2022 11:01,1011.75,0,
29/03/2022 11:02,1008.75,-3,
29/03/2022 11:03,1010,1.25,
29/03/2022 11:04,1011.5,1.5,
29/03/2022 11:05,1013,1.5,
29/03/2022 11:06,1011,-2,
29/03/2022 11:07,1009.5,-1.5,
29/03/2022 11:08,1008.5,-1,
29/03/2022 11:09,1008,-0.5,
29/03/2022 11:10,1007.75,-0.25,
29/03/2022 11:11,1007.25,-0.5,
29/03/2022 11:12,1008,0.75,
29/03/2022 11:13,1009.25,1.25,
29/03/2022 11:14,1009.25,0,
29/03/2022 11:15,1008.25,-1,
29/03/2022 11:16,1009.25,1,
29/03/2022 11:17,1008.25,-1,
29/03/2022 11:18,1009.25,1,
29/03/2022 11:19,1009,-0.25,
29/03/2022 11:20,1010.5,1.5,
29/03/2022 11:21,1008.5,-2,
29/03/2022 11:22,1006,-2.5,
29/03/2022 11:23,1004.5,-1.5,
29/03/2022 11:24,1007,2.5,
29/03/2022 11:25,1006.5,-0.5,
29/03/2022 11:26,1006,-0.5,
29/03/2022 11:27,1006,0,
29/03/2022 11:28,1004.5,-1.5,
29/03/2022 11:29,1004,-0.5,
29/03/2022 11:30,1005.75,1.75,
29/03/2022 11:31,1005,-0.75,
29/03/2022 11:32,1004,-1,
29/03/2022 11:33,1004.75,0.75,
29/03/2022 11:34,1004.75,0,
29/03/2022 11:35,1006.5,1.75,
29/03/2022 11:36,1006.75,0.25,
29/03/2022 11:37,1005,-1.75,
29/03/2022 11:38,1006.5,1.5,
29/03/2022 11:39,1007.25,0.75,
29/03/2022 11:40,1008.75,1.5,
29/03/2022 11:41,1011,2.25,
29/03/2022 11:42,1011,0,
29/03/2022 11:43,1011.5,0.5,
29/03/2022 11:44,1012.5,1,
29/03/2022 11:45,1012,-0.5,
29/03/2022 11:46,1009.5,-2.5,
29/03/2022 11:47,1010.75,1.25,
29/03/2022 11:48,1006.25,-4.5,
29/03/2022 11:49,1008.75,2.5,
29/03/2022 11:50,1006.75,-2,
29/03/2022 11:51,1007.25,0.5,
29/03/2022 11:52,1009.5,2.25,
29/03/2022 11:53,1009.75,0.25,
29/03/2022 11:54,1009.75,0,
29/03/2022 11:55,1011,1.25,
29/03/2022 11:56,1012,1,
29/03/2022 11:57,1014,2,
29/03/2022 11:58,1014,0,
29/03/2022 11:59,1015,1,
29/03/2022 12:00,1015.5,0.5,
29/03/2022 12:01,1017,1.5,
29/03/2022 12:02,1017,0,
29/03/2022 12:03,1017.75,0.75,
29/03/2022 12:04,1017,-0.75,
29/03/2022 12:05,1012.75,-4.25,
29/03/2022 12:06,1014.25,1.5,
29/03/2022 12:07,1014.5,0.25,
29/03/2022 12:08,1015.5,1,
29/03/2022 12:09,1016,0.5,
29/03/2022 12:10,1015.5,-0.5,
29/03/2022 12:11,1015.75,0.25,
29/03/2022 12:12,1016.5,0.75,
29/03/2022 12:13,1018.25,1.75,
29/03/2022 12:14,1018,-0.25,
29/03/2022 12:15,1019.25,1.25,
29/03/2022 12:16,1019,-0.25,
29/03/2022 12:17,1018,-1,
29/03/2022 12:18,1015.25,-2.75,
29/03/2022 12:19,1016.5,1.25,
29/03/2022 12:20,1016.75,0.25,
29/03/2022 12:21,1017.25,0.5,
29/03/2022 12:22,1016.5,-0.75,
29/03/2022 12:23,1015.25,-1.25,
29/03/2022 12:24,1014,-1.25,
29/03/2022 12:25,1014.25,0.25,
29/03/2022 12:26,1013.5,-0.75,
29/03/2022 12:27,1016,2.5,
29/03/2022 12:28,1015.5,-0.5,
29/03/2022 12:29,1014,-1.5,
29/03/2022 12:30,1014.75,0.75,
29/03/2022 12:31,1014.5,-0.25,
29/03/2022 12:32,1016.25,1.75,
29/03/2022 12:33,1020,3.75,
29/03/2022 12:34,1020.5,0.5,
29/03/2022 12:35,1023,2.5,
29/03/2022 12:36,1022.5,-0.5,
29/03/2022 12:37,1020.75,-1.75,
29/03/2022 12:38,1018,-2.75,
29/03/2022 12:39,1018,0,
29/03/2022 12:40,1019.75,1.75,
29/03/2022 12:41,1017,-2.75,
29/03/2022 12:42,1017.75,0.75,
29/03/2022 12:43,1017.75,0,
29/03/2022 12:44,1018,0.25,
29/03/2022 12:45,1018.5,0.5,
29/03/2022 12:46,1020,1.5,
29/03/2022 12:47,1020.75,0.75,
29/03/2022 12:48,1019.75,-1,
29/03/2022 12:49,1020.75,1,
29/03/2022 12:50,1020,-0.75,
29/03/2022 12:51,1019.5,-0.5,
29/03/2022 12:52,1020.75,1.25,
29/03/2022 12:53,1022,1.25,
29/03/2022 12:54,1020.5,-1.5,
